YWCA of the City of New York,2127554500,http://www.ywcanyc.org,"Established in 1858, the YWCA of the City of New York is one of the nationï¿½s oldest non-profit organizations. Our mission is to address the critical needs of New York City women and to empower them for success and leadership in their lives, jobs and communities. We focus on underserved families through job training, educational child care and after school programs; partnerships with business, government and other not-for-profits; and advocacy on behalf of the clients we serve.",,,,,,,,,,,,,,
National League for Nursing,2123635555,http://www.nln.org/,"Dedicated to excellence in nursing education, the National League for Nursing is the preferred membership organization for nurse faculty and leaders in nursing education. NLN members include nurse educators, education agencies, health care agencies, and i",,,,,,,,,,,,,,
National Multiple Sclerosis Society,2124637787,http://www.nationalmssociety.org/NYN,The New York City Chapter of the National MS Society is committed to helping the thousands of New Yorkers impacted by MS continue moving their lives forward. The chapter raises funds locally to support the Society’s critical research initiatives and to pr,,,,,,,,,,,,,,
National Organization for Women- Bronx,7183672435,http://www.now.org/,"NOW is the largest, most comprehensive feminist advocacy group in the United States. Our purpose is to take action to bring women into full participation in society — sharing equal rights, responsibilities and opportunities with men, while living free fro",,,,,,,,,,,,,,
National Organization for Women-Brooklyn,7189517441,http://www.brooklynnow.org,"Brooklyn-Queens NOW is a grass roots, civil rights organization dedicated to women's rights issues.",,,,,,,,,,,,,,
National Organization for Women-New York City,2126279895,http://www.nownyc.org,"We are proud to be the founding chapter of NOW. Since 1966 we have worked to advance women's rights and improve the quality of life for women. Through education, public-awareness campaigns and lobbying we work towards creating a culture in which diversity",,,,,,,,,,,,,,
National Organization of Italian-American Women,2122378574,http://www.noiaw.org/,"The National Organization of Italian American Women is a sisterhood of diverse women from varied professional backgrounds. Members include doctors, lawyers, artists, scientists, nurses, businesswomen, educators, writers, judges, and women working in the h",,,,,,,,,,,,,,
National Society For Hebrew Day Schools,7187874412,,,40.709493,-74.01024,,,,,,,,,,,,
National Urban League,2125585300,http://www.nul.org,"Established in 1910, The Urban League is the nation's oldest and largest community- based movement devoted to empowering African Americans to enter the economic and social mainstream. Today, the National Urban League, headquartered in New York City, spear",,,,,,,,,,,,,,
"Natl Sorority Phi Delta Kappa, Beta Omicron Big Sr EASC Inc.",7187231119,,,40.686108,-73.773594,,,,,,,,,,,,
Neighborhood Association for Inter-Cultural Affairs (NAICA),7185383344,,,40.831157,-73.920332,,,,,,,,,,,,
Neighborhood Defender Service of Harlem,2128765500,http://www.ndsny.org/,"The Neighborhood Defender Service of Harlem is a non-profit model public law office whose dedicated staff is committed to providing the highest quality legal representation to inner city residents in Upper Manhattan. We are known internationally as the lead innovator in community-based, client-centered public defense practice. We involve civil and criminal attorneys, social workers, investigators, paralegals, and college and law school interns in the aggressive defense of our clients. We are dedicated to our mission -- to make justice a reality for those farthest from its reach.",40.808291,-73.945122,,,,,,,,,,,,
Neighborhood Initiatives Development Corporation,7182319800,http://www.nidcny.org/programs.html,,40.863727,-73.868431,,,,,,,,,,,,
"Neighborhood Self-Help by Older Persons Projects, Inc.",7185420006,,"To provide health education, prevention and social services to older women of color at-risk of heart disease and diabetes who resides in the Bronx",40.82148,-73.891688,,,,,,,,,,,,
Neighborhood Women of Williamsburg/Greenpoint,7183886666,,"Currently giving educational support to youth who have dropped out, NWWG Historically grew out of a desire to provide support, information, recognition, and assistance for low- and moderate-income women working to improve their quality of life, their fami",,,,,,,,,,,,,,
"New Images for the Widowed, Inc.",2129722084,,"Helps widowed persons re-establish their resources and strengths, increase their self-confidence and well-being through grief and transitional support groups, counseling, workshops, educational and social activities. Bereavement services are professionall",,,,,,,,,,,,,,
New Life Child Development Corporation,7188213432,,,40.696412,-73.912941,,,,,,,,,,,,
"New York Academy of Sciences, Women in Sciences",2128380230,http://www.nyas.org/,"Our mission is to advance scientific knowledge, positively impact the major global challenges of society with solutions that are science-based, and increase the number of scientifically informed individuals in society at large.",,,,,,,,,,,,,,
New York AIDS Coalition,2126293075,http://www.nyaidscoalition.org,,,,,,,,,,,,,,,
"New York Association for New Americans, Inc. (NYANA)",2124252900,,,40.705137,-74.015585,,,,,,,,,,,,
New York Cares,2122285000,http://www.nycares.org,New York Cares was founded by a group of friends who wanted to take action against the serious social issues facing our city. Their goal was to meet pressing community needs by mobilizing caring New Yorkers in volunteer service - and this continues to be ,,,,,,,,,,,,,,
New York Center for Interpersonal Development,7188766068,http://www.nycid.org/,"he New York Center for Interpersonal Development promotes the improvement of human relationships and the strengthening of communities as fundamental to achieving a civil society. We provide youth, community, and professional development programs, and disp",40.642891,-74.076874,,,,,,,,,,,,
New York City Coalition Against Hunger,2128250028,http://www.nyccah.org/,"The New York City Coalition Against Hunger (NYCCAH) represents the more than 1,200 nonprofit soup kitchens and food pantries in New York City and the more than 1.3 million low-income New Yorkers who are forced to use them. The Coalition works to meet the ",,,,,,,,,,,,,,
Sanctuary For Families,2123496009,http://www.sanctuaryforfamilies.org/,,,,,,,,,,,,,,,
New York City Mission Society,2126743500,http://www.nycmissionsociety.org/,"For children growing up in poverty, attending college can seem like an impossible dream. Amid the day to day struggles of living in underserved communities and attending failing schools, these children often end up letting go of this dream. Mission Societ",40.739265,-73.986215,,,,,,,,,,,,
New York Coalition of 100 Black Women,2125175700,http://www.cobwfounders.org/,The mission of the Founding Chapter of the New York Coalition of One Hundred Black Women is to: Foster principles of equal rights and opportunities for African American women,Published,,,,,,,,,,,,,
"New York Counties Registered Nurses Association, Inc.",2126737110,,,,,,,,,,,,,,,,
New York Families for Autistic Children,7186413441,http://www.nyfac.org,"Since its inception NYFAC, has developed and instituted a wide variety of programs and services. NYFAC is recognized as a leader world-wide in the development of training materials for professionals working with children diagnosed with an Autism Spectrum ",,,,,,,,,,,,,,
New York Junior League,2122886220,http://www.nyjl.org,"The New York Junior League is an organization of women committed to promoting volunteerism, developing the potential of women, and improving communities through the effective action and leadership of trained volunteers. Its purpose is exclusively educational and charitable.",40.775871,-73.958966,,,,,,,,,,,,
New York Junior Tennis League,7187867110,http://nyjtl.org/,,40.741828,-73.907281,,,,,,,,,,,,
New York Public Interest Research Group: Small Claims Court Action Center,2123496460,http://www.nypirg.org/consumer/sccac/default.html,"Just like TV’s “People's Court,” the Small Claims Court us an inexpensive, informal forum where New Yorkers can go to resolve typical consumer problems — such as shoddy goods, poor repairs or services and unreturned deposits — without the assistance or ex",,,,,,,,,,,,,,
